run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
10,20000,122.00,agent_2,141.00,141.00,122.00,141.00,141.00,141.00,141.00,141.00,141.00,141.00
10,40000,122.00,agent_2,141.00,141.00,122.00,141.00,122.00,141.00,141.00,141.00,141.00,141.00
10,60000,122.00,agent_2,141.00,141.00,122.00,141.00,122.00,125.00,141.00,141.00,141.00,141.00
10,80000,122.00,agent_2,141.00,126.00,122.00,141.00,122.00,125.00,141.00,141.00,141.00,141.00
10,100000,122.00,agent_2,141.00,126.00,122.00,123.00,122.00,125.00,141.00,141.00,141.00,141.00
10,120000,122.00,agent_2,123.00,126.00,122.00,123.00,122.00,125.00,141.00,141.00,141.00,141.00
10,140000,122.00,agent_2,123.00,126.00,122.00,123.00,122.00,125.00,141.00,141.00,141.00,122.00
10,160000,122.00,agent_2,123.00,126.00,122.00,123.00,122.00,125.00,123.00,141.00,141.00,122.00
10,180000,122.00,agent_2,123.00,126.00,122.00,123.00,122.00,125.00,123.00,141.00,122.00,122.00
10,200000,122.00,agent_2,123.00,126.00,122.00,123.00,122.00,125.00,123.00,124.00,122.00,122.00
